t_end,t_start,Driver's Exit Time,Driver's Return Time,Notes,Packages?,Queue,TNC Sign,Passenger Access Door,Trunk Access,Zone,week,right_censor,left_censor,Dwell_time,Conflict_long,Conflict_short,Site,Bound,event_type,event_type_TRB,loc_type,loc_type_short,Num_individuals,veh_type,veh_type_short,curb_use_type,Taxi_x,Paid_x,Unauth_x,Unknown_x,0-10,10-15,15-20,20-25,25-30,30-35,35-40,40-45,45-50,50-55,55-60,60-65,65-70,70-75,75-80,80-85,85-200,Volume,Mean_SPD,Condition,Temp_(F),Taxi_y,Paid_y,Unauth_y,Unknown_y,All_occup,PLZ_occup,garage_occup,period
2019-01-10 09:03:33,2019-01-10 08:55:23,08:57:15,09:00:59,,Yes,0.0,,Both,,20,3,1,1,8.166666666666666,None,None,BTW Thomas & Harrison St,NB,Parked,Parked,Curb,Curb,1.0,Large passenger vehicle,Passenger vehicle,Commercial vehicle load zone,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6.666666666666667,Cloudy,47,0,1,2,0,4,0,0.5583392089868607,Morning
2019-01-10 08:55:44,2019-01-10 08:55:23,,,,No,0.0,Yes,Back,No,16,3,1,1,0.35,None,None,BTW Thomas & Harrison St,NB,Passenger unload,Passenger unload,Half and Half,Curb,1.0,TNC,TNC & Taxi,Unauthorized,0,0,1,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6.666666666666667,Cloudy,47,0,1,2,0,4,0,0.5583392089868607,Morning
2019-01-10 08:55:58,2019-01-10 08:55:42,,,,No,0.0,Yes,Back,No,18,3,1,1,0.26666666666666666,None,None,BTW Thomas & Harrison St,NB,Passenger unload,Passenger unload,Half and Half,Curb,1.0,TNC,TNC & Taxi,Passenger load zone,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6.666666666666667,Cloudy,47,0,1,1,0,4,0,0.5583392089868607,Morning
2019-01-10 08:57:48,2019-01-10 08:56:54,,,,no,0.0,,both,yes,27,3,1,1,0.9,None,None,BTW Thomas & John St,SB,Parked,Parked,Curb,Curb,1.0,Passenger vehicle,Passenger vehicle,Charter bus / shuttle bus / taxi,1,0,0,0,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10.0,Cloudy,47,1,0,0,0,1,0,0.5583392089868607,Morning
2019-01-10 08:58:17,2019-01-10 08:57:03,,,,no,0.0,,front,no,25,3,1,1,1.2333333333333334,None,None,BTW Thomas & John St,SB,Passenger unload,Passenger unload,Curb,Curb,1.0,Passenger vehicle,Passenger vehicle,Passenger load zone,0,0,0,0,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10.0,Cloudy,47,1,0,0,0,2,0,0.5583392089868607,Morning
2019-01-10 08:57:26,2019-01-10 08:57:17,,,,no,0.0,,front,no,3,3,1,1,0.15,None,None,BTW Thomas & Harrison St,SB,Passenger unload,Passenger unload,Curb,Curb,1.0,Passenger vehicle,Passenger vehicle,Unauthorized,0,0,1,0,2,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,13.75,Cloudy,47,0,4,1,0,6,0,0.5583392089868607,Morning
2019-01-10 08:58:20,2019-01-10 08:57:20,,,,no,0.0,,both,no,25,3,1,1,1.0,None,None,BTW Thomas & John St,SB,Passenger unload,Passenger unload,Curb,Curb,1.0,Passenger vehicle,Passenger vehicle,Passenger load zone,0,0,0,0,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10.0,Cloudy,47,1,0,0,0,3,1,0.5583392089868607,Morning
2019-01-10 08:58:40,2019-01-10 08:57:25,,,,No,0.0,,Front,No,18,3,1,1,1.25,None,None,BTW Thomas & Harrison St,NB,Passenger unload,Passenger unload,Half and Half,Curb,1.0,Passenger vehicle,Passenger vehicle,Passenger load zone,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6.666666666666667,Cloudy,47,0,1,0,0,3,0,0.5583392089868607,Morning
2019-01-10 08:58:44,2019-01-10 08:58:20,,,made uturn that blocked traffic,no,1.0,,front,no,23,3,1,1,0.4,veh-veh,veh-veh,BTW Thomas & John St,SB,Passenger unload,Passenger unload,Half and Half,Curb,1.0,Passenger vehicle,Passenger vehicle,Paid parking,0,1,0,0,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10.0,Cloudy,47,0,1,0,0,2,0,0.5583392089868607,Morning
2019-01-10 08:58:32,2019-01-10 08:58:23,,,,no,0.0,,front,no,3,3,1,1,0.15,None,None,BTW Thomas & Harrison St,SB,Passenger unload,Passenger unload,Curb,Curb,1.0,Passenger vehicle,Passenger vehicle,Unauthorized,0,0,1,0,2,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,13.75,Cloudy,47,0,4,1,0,6,0,0.5583392089868607,Morning
2019-01-10 08:59:05,2019-01-10 08:58:44,,,,No,0.0,No,Back,No,18,3,1,1,0.35,None,None,BTW Thomas & Harrison St,NB,Passenger unload,Passenger unload,Street,Street,1.0,TNC,TNC & Taxi,Passenger load zone,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6.666666666666667,Cloudy,47,0,1,0,0,3,0,0.5583392089868607,Morning
2019-01-10 08:59:36,2019-01-10 08:59:20,,,,No,0.0,Yes,Back,No,18,3,1,1,0.26666666666666666,None,None,BTW Thomas & Harrison St,NB,Passenger unload,Passenger unload,Half and Half,Curb,2.0,TNC,TNC & Taxi,Passenger load zone,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6.666666666666667,Cloudy,47,0,1,0,0,3,0,0.5583392089868607,Morning
2019-01-10 08:59:28,2019-01-10 08:59:23,,,,No,0.0,,Front,No,16,3,1,1,0.08333333333333333,None,None,BTW Thomas & Harrison St,NB,Passenger unload,Passenger unload,Half and Half,Curb,1.0,Passenger vehicle,Passenger vehicle,Unauthorized,0,0,1,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6.666666666666667,Cloudy,47,0,1,1,0,4,0,0.5583392089868607,Morning
2019-01-10 10:00:00,2019-01-10 08:59:32,,,Did not exit vehicle,no,0.0,,,no,23,3,1,1,60.46666666666667,None,None,BTW Thomas & John St,SB,Parked,Other,Curb,Curb,0.0,Passenger vehicle,Passenger vehicle,Paid parking,0,1,0,0,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10.0,Cloudy,47,0,1,1,0,2,0,0.5583392089868607,Morning
2019-01-10 08:59:40,2019-01-10 08:59:32,,,forced 1 vehicle into oncoming traffic lane,no,0.0,no,back,no,26,3,1,1,0.13333333333333333,veh-veh,veh-veh,BTW Thomas & John St,SB,Parked,Parked,Street,Street,1.0,TNC,TNC & Taxi,Unauthorized,0,0,1,0,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10.0,Cloudy,47,0,1,1,0,2,0,0.5583392089868607,Morning
2019-01-10 09:00:29,2019-01-10 09:00:16,,,,no,0.0,,front,no,6,3,1,1,0.21666666666666667,None,None,BTW Thomas & Harrison St,SB,Passenger unload,Passenger unload,Curb,Curb,1.0,Passenger vehicle,Passenger vehicle,Passenger load zone,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10.833333333333334,Cloudy,47,0,4,0,0,6,1,0.5711244767653091,Morning
2019-01-10 09:01:57,2019-01-10 09:00:50,,,,No,0.0,No,Back,No,18,3,1,1,1.1166666666666667,None,None,BTW Thomas & Harrison St,NB,Passenger unload,Passenger unload,Half and Half,Curb,1.0,TNC,TNC & Taxi,Passenger load zone,0,0,0,0,4,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10.681818181818182,Cloudy,47,0,1,0,0,3,0,0.5711244767653091,Morning
2019-01-10 09:01:13,2019-01-10 09:01:01,,,,No,0.0,Yes,Back,No,19,3,1,1,0.2,None,None,BTW Thomas & Harrison St,NB,Passenger unload,Passenger unload,Street,Street,1.0,TNC,TNC & Taxi,Unauthorized,0,0,1,0,4,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10.681818181818182,Cloudy,47,0,1,1,0,4,0,0.5711244767653091,Morning
2019-01-10 09:01:17,2019-01-10 09:01:05,,,,No,0.0,No,Back,No,21,3,1,1,0.2,None,None,BTW Thomas & Harrison St,NB,Passenger unload,Passenger unload,Half and Half,Curb,1.0,TNC,TNC & Taxi,Unauthorized,0,0,1,0,4,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10.681818181818182,Cloudy,47,0,1,2,0,5,0,0.5711244767653091,Morning
2019-01-10 09:01:36,2019-01-10 09:01:22,,,,no,0.0,,front,no,25,3,1,1,0.23333333333333334,None,None,BTW Thomas & John St,SB,Passenger unload,Passenger unload,Curb,Curb,1.0,Passenger vehicle,Passenger vehicle,Passenger load zone,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10.5,Cloudy,47,0,1,0,0,2,0,0.5711244767653091,Morning
2019-01-10 09:02:07,2019-01-10 09:01:45,,,,No,1.0,Yes,Back,No,16,3,1,1,0.36666666666666664,None,None,BTW Thomas & Harrison St,NB,Passenger load,Passenger load,Street,Street,1.0,TNC,TNC & Taxi,Unauthorized,0,0,1,0,4,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10.681818181818182,Cloudy,47,0,1,1,0,4,0,0.5711244767653091,Morning
2019-01-10 09:03:03,2019-01-10 09:02:48,,,forced 1 vehicle into oncoming traffic lane,No,0.0,Yes,Back,No,16,3,1,1,0.25,veh-veh,veh-veh,BTW Thomas & Harrison St,NB,Passenger unload,Passenger unload,Half and Half,Curb,1.0,TNC,TNC & Taxi,Unauthorized,0,0,1,0,4,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10.681818181818182,Cloudy,47,0,1,1,0,3,0,0.5711244767653091,Morning
2019-01-10 09:03:34,2019-01-10 09:03:19,,,,No,0.0,Yes,Back,No,18,3,1,1,0.25,veh-veh,veh-veh,BTW Thomas & Harrison St,NB,Passenger unload,Passenger unload,Half and Half,Curb,1.0,TNC,TNC & Taxi,Passenger load zone,0,0,0,0,4,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10.681818181818182,Cloudy,47,0,1,0,0,3,0,0.5711244767653091,Morning
2019-01-10 09:03:42,2019-01-10 09:03:35,,,,no,0.0,,front,no,5,3,1,1,0.11666666666666667,None,None,BTW Thomas & Harrison St,SB,Passenger unload,Passenger unload,Curb,Curb,1.0,Passenger vehicle,Passenger vehicle,Unauthorized,0,0,1,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10.833333333333334,Cloudy,47,0,4,1,0,6,0,0.5711244767653091,Morning
2019-01-10 09:05:06,2019-01-10 09:04:29,,,Accesses backseat to grab backpack.,No,0.0,,Both,No,18,3,1,1,0.6166666666666667,None,None,BTW Thomas & Harrison St,NB,Passenger unload,Passenger unload,Half and Half,Curb,1.0,Passenger vehicle,Passenger vehicle,Passenger load zone,0,0,0,0,4,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10.681818181818182,Cloudy,47,0,1,0,0,2,0,0.5711244767653091,Morning
2019-01-10 09:25:21,2019-01-10 09:04:31,09:08:55,09:24:53,Delivery van,Yes,0.0,,Both,Yes,20,3,1,1,20.833333333333332,None,None,BTW Thomas & Harrison St,NB,Parked,Parked,Curb,Curb,1.0,Large passenger vehicle,Passenger vehicle,Commercial vehicle load zone,0,0,0,0,4,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10.681818181818182,Cloudy,47,0,1,0,0,3,0,0.5711244767653091,Morning
2019-01-10 09:05:30,2019-01-10 09:05:14,,,forced multiple cars into oncoming traffic lane,no,0.0,yes,back,no,3,3,1,1,0.26666666666666666,veh-veh,veh-veh,BTW Thomas & Harrison St,SB,Passenger unload,Passenger unload,Curb,Curb,1.0,TNC,TNC & Taxi,Unauthorized,0,0,1,0,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7.75,Cloudy,47,0,4,1,0,6,0,0.5939994554140192,Morning
2019-01-10 09:06:23,2019-01-10 09:05:49,,,forced multiple cars into oncoming traffic lane,no,0.0,,both,no,3,3,1,1,0.5666666666666667,veh-veh,veh-veh,BTW Thomas & Harrison St,SB,Passenger unload,Passenger unload,Curb,Curb,1.0,Passenger vehicle,Passenger vehicle,Unauthorized,0,0,1,0,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7.75,Cloudy,47,0,4,1,0,6,0,0.5939994554140192,Morning
2019-01-10 09:06:23,2019-01-10 09:05:55,,,,no,0.0,,front,no,5,3,1,1,0.4666666666666667,None,None,BTW Thomas & Harrison St,SB,Passenger unload,Passenger unload,Curb,Curb,1.0,Passenger vehicle,Passenger vehicle,Unauthorized,0,0,1,0,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7.75,Cloudy,47,0,4,2,0,7,0,0.5939994554140192,Morning
2019-01-10 09:06:07,2019-01-10 09:06:00,,,,no,0.0,no,back,no,27,3,1,1,0.11666666666666667,None,None,BTW Thomas & John St,SB,Passenger unload,Passenger unload,Street,Street,1.0,TNC,TNC & Taxi,Charter bus / shuttle bus / taxi,1,0,0,0,1,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,13.181818181818182,Cloudy,47,1,1,0,0,2,0,0.5939994554140192,Morning
2019-01-10 09:06:32,2019-01-10 09:06:15,,,,no,0.0,no,back,no,8,3,1,1,0.2833333333333333,None,None,BTW Thomas & Harrison St,SB,Passenger unload,Passenger unload,Curb,Curb,1.0,TNC,TNC & Taxi,Passenger load zone,0,0,0,0,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7.75,Cloudy,47,0,4,2,0,8,1,0.5939994554140192,Morning
2019-01-10 09:06:45,2019-01-10 09:06:31,,,,No,0.0,Yes,Back,No,16,3,1,1,0.23333333333333334,None,None,BTW Thomas & Harrison St,NB,Passenger unload,Passenger unload,Half and Half,Curb,1.0,TNC,TNC & Taxi,Unauthorized,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7.5,Cloudy,47,0,1,1,0,3,0,0.5939994554140192,Morning
2019-01-10 09:06:51,2019-01-10 09:06:34,,,,no,1.0,,front,no,3,3,1,1,0.2833333333333333,None,None,BTW Thomas & Harrison St,SB,Passenger unload,Passenger unload,Curb,Curb,1.0,Passenger vehicle,Passenger vehicle,Unauthorized,0,0,1,0,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7.75,Cloudy,47,0,4,1,0,6,0,0.5939994554140192,Morning
2019-01-10 09:06:53,2019-01-10 09:06:35,,,,no,0.0,yes,back,no,3,3,1,1,0.3,None,None,BTW Thomas & Harrison St,SB,Passenger unload,Passenger unload,Street,Street,1.0,TNC,TNC & Taxi,Unauthorized,0,0,1,0,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7.75,Cloudy,47,0,4,2,0,7,0,0.5939994554140192,Morning
2019-01-10 09:24:10,2019-01-10 09:06:42,,,,no,0.0,,front,no,27,3,1,1,17.466666666666665,None,None,BTW Thomas & John St,SB,Parked,Parked,Curb,Curb,1.0,Passenger vehicle,Passenger vehicle,Charter bus / shuttle bus / taxi,1,0,0,0,1,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,13.181818181818182,Cloudy,47,1,1,0,0,2,0,0.5939994554140192,Morning
2019-01-10 09:07:52,2019-01-10 09:07:37,,,,no,0.0,no,back,no,24,3,1,1,0.25,None,None,BTW Thomas & John St,SB,Passenger unload,Passenger unload,Curb,Curb,1.0,TNC,TNC & Taxi,Unauthorized,0,0,1,0,1,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,13.181818181818182,Cloudy,47,1,1,1,0,3,0,0.5939994554140192,Morning
2019-01-10 09:08:31,2019-01-10 09:08:21,,,made traffic pass through oncoming traffic lane,no,0.0,,back,no,3,3,1,1,0.16666666666666666,veh-veh,veh-veh,BTW Thomas & Harrison St,SB,Passenger unload,Passenger unload,Curb,Curb,1.0,TNC,TNC & Taxi,Unauthorized,0,0,1,0,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7.75,Cloudy,47,0,4,1,0,6,0,0.5939994554140192,Morning
2019-01-10 09:09:14,2019-01-10 09:08:49,,,,no,0.0,,front,no,26,3,1,1,0.4166666666666667,None,None,BTW Thomas & John St,SB,Passenger unload,Passenger unload,Street,Street,1.0,Passenger vehicle,Passenger vehicle,Unauthorized,0,0,1,0,1,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,13.181818181818182,Cloudy,47,1,1,1,0,3,0,0.5939994554140192,Morning
2019-01-10 09:09:33,2019-01-10 09:09:26,,,,no,0.0,yes,back,no,4,3,1,1,0.11666666666666667,None,None,BTW Thomas & Harrison St,SB,Passenger unload,Passenger unload,Curb,Curb,1.0,TNC,TNC & Taxi,Paid parking,0,1,0,0,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7.75,Cloudy,47,0,5,0,0,6,0,0.5939994554140192,Morning
2019-01-10 09:09:42,2019-01-10 09:09:30,,,,No,0.0,Yes,Back,No,16,3,1,1,0.2,None,None,BTW Thomas & Harrison St,NB,Passenger unload,Passenger unload,Half and Half,Curb,1.0,TNC,TNC & Taxi,Unauthorized,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7.5,Cloudy,47,0,1,1,0,3,0,0.5939994554140192,Morning
2019-01-10 09:09:42,2019-01-10 09:09:32,,,,no,0.0,no,back,no,25,3,1,1,0.16666666666666666,None,None,BTW Thomas & John St,SB,Passenger unload,Passenger unload,Half and Half,Curb,1.0,TNC,TNC & Taxi,Passenger load zone,0,0,0,0,1,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,13.181818181818182,Cloudy,47,1,1,0,0,3,0,0.5939994554140192,Morning
2019-01-10 09:10:14,2019-01-10 09:10:05,,,,No,0.0,No,Back,No,18,3,1,1,0.15,None,None,BTW Thomas & Harrison St,NB,Passenger unload,Passenger unload,Street,Street,1.0,TNC,TNC & Taxi,Passenger load zone,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8.125,Cloudy,47,0,1,0,0,3,0,0.6218221265533673,Morning
2019-01-10 09:10:19,2019-01-10 09:10:05,,,,no,0.0,no,back,no,25,3,1,1,0.23333333333333334,None,None,BTW Thomas & John St,SB,Passenger unload,Passenger unload,Curb,Curb,1.0,TNC,TNC & Taxi,Passenger load zone,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11.5625,Cloudy,47,1,1,0,0,3,0,0.6218221265533673,Morning
2019-01-10 09:11:12,2019-01-10 09:11:02,,,forced a vehicle into the oncoming traffic lane,no,0.0,yes,back,no,4,3,1,1,0.16666666666666666,veh-veh,veh-veh,BTW Thomas & Harrison St,SB,Passenger unload,Passenger unload,Curb,Curb,1.0,TNC,TNC & Taxi,Paid parking,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,17.5,Cloudy,47,0,5,0,0,6,0,0.6218221265533673,Morning
2019-01-10 09:11:20,2019-01-10 09:11:08,,,forced 1 vehicle into oncoming traffic lane,No,0.0,Yes,Back,No,16,3,1,1,0.2,veh-veh,veh-veh,BTW Thomas & Harrison St,NB,Passenger unload,Passenger unload,Half and Half,Curb,1.0,TNC,TNC & Taxi,Unauthorized,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8.125,Cloudy,47,0,1,1,0,3,0,0.6218221265533673,Morning
2019-01-10 09:12:19,2019-01-10 09:12:04,,,,no,0.0,yes,back,no,3,3,1,1,0.25,None,None,BTW Thomas & Harrison St,SB,Passenger unload,Passenger unload,Curb,Curb,1.0,TNC,TNC & Taxi,Unauthorized,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,17.5,Cloudy,47,0,4,1,0,6,0,0.6218221265533673,Morning
2019-01-10 09:14:29,2019-01-10 09:12:05,,,,no,0.0,,front,no,5,3,1,1,2.4,None,None,BTW Thomas & Harrison St,SB,Passenger unload,Passenger unload,Curb,Curb,1.0,Passenger vehicle,Passenger vehicle,Unauthorized,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,17.5,Cloudy,47,0,4,2,0,7,0,0.6218221265533673,Morning
2019-01-10 09:13:05,2019-01-10 09:12:51,,,,no,0.0,,front,no,26,3,1,1,0.23333333333333334,None,None,BTW Thomas & John St,SB,Passenger unload,Passenger unload,Street,Street,1.0,Passenger vehicle,Passenger vehicle,Unauthorized,0,0,1,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11.5625,Cloudy,47,1,1,1,0,3,0,0.6218221265533673,Morning
2019-01-10 09:13:01,2019-01-10 09:12:55,,,,no,0.0,no,back,no,26,3,1,1,0.1,None,None,BTW Thomas & John St,SB,Passenger unload,Passenger unload,Half and Half,Curb,1.0,TNC,TNC & Taxi,Unauthorized,0,0,1,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11.5625,Cloudy,47,1,1,2,0,4,0,0.6218221265533673,Morning
2019-01-10 09:14:29,2019-01-10 09:13:03,,,Did not exit vehicle,No,0.0,Yes,,No,18,3,1,1,1.4333333333333333,None,None,BTW Thomas & Harrison St,NB,Parked,Other,Half and Half,Curb,0.0,TNC,TNC & Taxi,Passenger load zone,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8.125,Cloudy,47,0,1,0,0,3,0,0.6218221265533673,Morning
2019-01-10 09:14:04,2019-01-10 09:13:51,,,,no,0.0,,back,no,25,3,1,1,0.21666666666666667,None,None,BTW Thomas & John St,SB,Passenger unload,Passenger unload,Half and Half,Curb,1.0,Passenger vehicle,Passenger vehicle,Passenger load zone,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11.5625,Cloudy,47,1,1,0,0,3,0,0.6218221265533673,Morning
2019-01-10 09:14:19,2019-01-10 09:14:05,,,,no,0.0,,front,no,2,3,1,1,0.23333333333333334,None,None,BTW Thomas & Harrison St,SB,Passenger unload,Passenger unload,Street,Street,1.0,Passenger vehicle,Passenger vehicle,Paid parking,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,17.5,Cloudy,47,0,5,1,0,7,0,0.6218221265533673,Morning
2019-01-10 09:14:27,2019-01-10 09:14:12,,,,no,0.0,,front,no,3,3,1,1,0.25,None,None,BTW Thomas & Harrison St,SB,Passenger unload,Passenger unload,Curb,Curb,1.0,Passenger vehicle,Passenger vehicle,Unauthorized,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,17.5,Cloudy,47,0,5,2,0,8,0,0.6218221265533673,Morning
2019-01-10 09:15:10,2019-01-10 09:14:52,,,,no,0.0,,front,no,25,3,1,1,0.3,None,None,BTW Thomas & John St,SB,Passenger unload,Passenger unload,Curb,Curb,1.0,Passenger vehicle,Passenger vehicle,Passenger load zone,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11.5625,Cloudy,47,1,1,0,0,3,0,0.6218221265533673,Morning
2019-01-10 09:32:16,2019-01-10 09:15:13,,,Did not exit vehicle,no,0.0,,,no,25,3,1,1,17.05,None,None,BTW Thomas & John St,SB,Parked,Other,Curb,Curb,0.0,Passenger vehicle,Passenger vehicle,Passenger load zone,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11.875,Cloudy,47,1,1,0,0,3,0,0.644059870347642,Morning
2019-01-10 09:57:04,2019-01-10 09:15:23,,,Gets in and out of vehicle multiple times. Never loads any new passengers.,No,0.0,Yes,Both,Yes,11,3,1,1,41.68333333333333,None,None,BTW Thomas & Harrison St,NB,Parked,Parked,Curb,Curb,1.0,TNC,TNC & Taxi,Paid parking,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10.625,Cloudy,47,0,2,0,0,3,0,0.644059870347642,Morning
2019-01-10 09:17:33,2019-01-10 09:17:26,,,,No,0.0,,Front,No,16,3,1,1,0.11666666666666667,None,None,BTW Thomas & Harrison St,NB,Passenger unload,Passenger unload,Street,Street,1.0,Passenger vehicle,Passenger vehicle,Unauthorized,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10.625,Cloudy,47,0,2,1,0,4,0,0.644059870347642,Morning
2019-01-10 09:18:38,2019-01-10 09:17:40,,,,No,0.0,No,Back,No,18,3,1,1,0.9666666666666667,None,None,BTW Thomas & Harrison St,NB,Passenger unload,Passenger unload,Street,Street,1.0,TNC,TNC & Taxi,Passenger load zone,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10.625,Cloudy,47,0,2,0,0,4,0,0.644059870347642,Morning
2019-01-10 09:18:06,2019-01-10 09:17:45,,,,no,0.0,yes,back,no,24,3,1,1,0.35,None,None,BTW Thomas & John St,SB,Passenger unload,Passenger unload,Curb,Curb,1.0,TNC,TNC & Taxi,Unauthorized,0,0,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11.875,Cloudy,47,1,1,1,0,4,0,0.644059870347642,Morning
2019-01-10 09:18:17,2019-01-10 09:18:05,,,,no,0.0,,front,no,26,3,1,1,0.2,None,None,BTW Thomas & John St,SB,Passenger unload,Passenger unload,Street,Street,1.0,Passenger vehicle,Passenger vehicle,Unauthorized,0,0,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11.875,Cloudy,47,1,1,2,0,5,0,0.644059870347642,Morning
2019-01-10 09:19:16,2019-01-10 09:19:05,,,,no,0.0,yes,front,no,3,3,1,1,0.18333333333333332,None,None,BTW Thomas & Harrison St,SB,Passenger unload,Passenger unload,Curb,Curb,1.0,TNC,TNC & Taxi,Unauthorized,0,0,1,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10.357142857142858,Cloudy,47,0,3,1,0,5,0,0.644059870347642,Morning
2019-01-10 09:19:25,2019-01-10 09:19:11,,,,No,0.0,,Front,No,18,3,1,1,0.23333333333333334,None,None,BTW Thomas & Harrison St,NB,Passenger unload,Passenger unload,Half and Half,Curb,1.0,Passenger vehicle,Passenger vehicle,Passenger load zone,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10.625,Cloudy,47,0,2,0,0,4,0,0.644059870347642,Morning
2019-01-10 09:19:50,2019-01-10 09:19:44,,,,no,0.0,no,back,no,26,3,1,1,0.1,None,None,BTW Thomas & John St,SB,Passenger unload,Passenger unload,Street,Street,1.0,TNC,TNC & Taxi,Unauthorized,0,0,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11.875,Cloudy,47,1,1,1,0,4,0,0.644059870347642,Morning
2019-01-10 09:20:10,2019-01-10 09:19:47,,,,no,0.0,,front,no,6,3,1,1,0.38333333333333336,None,None,BTW Thomas & Harrison St,SB,Passenger unload,Passenger unload,Curb,Curb,1.0,Passenger vehicle,Passenger vehicle,Passenger load zone,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10.357142857142858,Cloudy,47,0,3,0,0,5,1,0.644059870347642,Morning
